Summary data collected by the Greenhouse Gas Reporting Program for 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,Total Facility Emissions by Gas,,,,,,,,,,,,Emissions by Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,
1001137,110001411794,Tiger Bay Cogeneration Facility,FORT MEADE,FL,33841,3219 STATE ROAD 630 WEST,Polk,27.74,-81.85,221112,D,Power Plants,"285,908.54","285,618.10",132.50,157.94,,,,,,,,,,,"285,908.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006225,110043969774,Tilden Gas Plant,Tilden,TX,78072,,MCMULLEN COUNTY,28.41,-98.53,211130,"C,UU,W-PROC","Injection of CO2,Petroleum and Natural Gas Systems","83,937.67","83,455.40",448.00,34.27,,,,,,,,,,"60,310.77",,,,,,,,,,,,,,,,,,,23626.898,,,,,,,,,,,,,,,,,,N,N,N,
1009758,110055517711,Tiller No.1 Deep Mine,Raven,VA,24639,2295 Gov G.C. Peery Hwy,BUCHANAN COUNTY,37.18,-81.90,212112,FF,Other,"11,385.25",,"11,385.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,385.25",,,,,,N,N,N,
1006768,110018104353,Tilton Power Station,TILTON,IL,61833,80 WEST 1ST ST,Vermilion,40.11,-87.65,221112,D,Power Plants,"42,451.94","42,409.20",19.50,23.24,,,,,,,,,,,"42,451.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1011470,110054614921,Tioga Rail Terminal,Tioga,ND,58852,10515 67th Street NW,WILLIAMS COUNTY,48.39,-102.95,424710,C,Petroleum and Natural Gas Systems,"30,005.69","29,975.00",14.00,16.69,,,,,,,,,,"30,005.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007779,110000879880,Tippett Gas Plant,McCamey,TX,76943,,CROCKETT COUNTY,31.04,-102.22,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"36,061.91","35,120.60",928.50,12.81,,,,,,,,,,"21,017.02",,,,,,,,,,,,,,,,,,,15044.894,,,,,,,,,,,,,,,,,,N,N,N,
1012167,110046475881,Titanium Metals Corporation,Henderson,NV,89015,181 North Water Street,CLARK COUNTY,36.04,-114.99,331410,C,Metals,"31,423.71","31,359.90",20.00,43.81,,,,,,,,,,"31,423.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001301,110002054491,Tiverton Power,TIVERTON,RI,02878,304 PROGRESS RD,Newport,41.64,-71.17,221112,D,Power Plants,"443,774.46","443,324.00",205.50,244.96,,,,,,,,,,,"443,774.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005166,110043806646,Toa Baja Landfill,Toa Baja,PR,00961,"Carr. PR-866, Bo. Candelaria, Km. 1.5",TOA BAJA MUNICIPIO,18.42,-66.20,562212,"C,HH",Waste,"52,625.09",192.90,"52,407.75",24.44,,,,,,,,,"6,636.70",227.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,397.25",,,,N,N,N,
1004727,110070081900,Toca Gas Processing Plant,St. Bernard,LA,70085,2300  Bayou Road,ST. BERNARD PARISH,29.87,-89.83,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"1,876.24","1,721.60",153.75,0.89,,,,,,,,,,"1,623.04",,,,,,,,,,,,,,,,,,,253.2,,,,,,,,,,,,,,,,,,N,N,N,
1001056,110010534261,Toledo Refining Company,OREGON,OH,43616,1819 WOODVILLE RD.,LUCAS COUNTY,41.63,-83.50,561210,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","1,954,221.32","1,946,702.40","3,335.00","4,183.92",,,,,,,,,,"1,243,130.85",,,,,,,,,,,,,,,,,,,,,,,,,"711,090.47",,,,,,,,,,,,N,N,N,
1001043,110000600056,Tolk Station,MULESHOE,TX,79371,9M E OF MULESHOE ON HWY 70,Lamb,34.18,-102.57,221112,"C,D",Power Plants,"2,910,985.18","2,895,846.30",764.25,"14,374.63",,,,,,,,,,"1,539.54","2,909,445.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004420,110000364098,Tom G.Smith Power Plant,Lake Worth,FL,33461,117 College Street,PALM BEACH COUNTY,26.61,-80.07,237130,"C,D",Power Plants,"4,192.68","4,186.60",2.50,3.58,,,,,,,,,,"3,673.48",519.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1012094,110070069475,TomaTek / Neil Jones Food Companies,Firebaugh,CA,93622,2502 N Street,,36.84,-120.45,311421,C,Other,"27,668.90","27,640.40",13.00,15.50,,,,,,,,,,"27,668.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003406,110001697799,Tontitown Landfill,Springdale,AR,72762,2210 Waste Management Drive,WASHINGTON COUNTY,36.13,-94.26,562212,"C,HH",Waste,"110,186.10",647.00,"109,464.00",75.10,,,,,,,,,"20,734.70",754.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109,432.00",,,,N,N,N,
1003944,110000619652,"Total Petrochemicals & Refining USA, Inc.",DEER PARK,TX,77536,1818 Independence Pkwy South,HARRIS COUNTY,29.73,-95.09,325211,C,Other,"53,138.80","53,084.00",25.00,29.80,,,,,,,,,,"53,138.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005743,110000755200,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",PORT ARTHUR,TX,77642,7600 32nd Street,JEFFERSON COUNTY,29.96,-93.90,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","2,026,818.21","2,012,703.30","8,953.25","5,161.66",,,,,,,,,,"1,221,186.50",,,,,,,,,,,,,,,,,,,,,,,,,"805,631.71",,,,,,,,,,,,N,N,N,
1010005,110000464907,TowerJazz Texas,San Antonio,TX,78251,9651 Westover Hills Blvd,BEXAR COUNTY,29.47,-98.67,334413,"C,I",Other,"35,559.08","5,192.60",5.75,"2,682.89","4,418.19","14,822.60","1,260.84",146.20,"7,030.00",,,,,"5,212.06",,,,,,"30,347.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007549,110063916062,Tracy,SPARKS,NV,89434,1799 Waltham Way,Storey,39.56,-119.53,221112,"C,D",Power Plants,"1,890,664.49","1,888,744.30",876.00,"1,044.19",,,,,,,,,,"1,828.94","1,888,835.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007312,110018862337,Tracy Combined Cycle Power Plant,TRACY,CA,95377,14950 W SCHULTE ROAD,San Joaquin,37.71,-121.49,221112,"C,D",Power Plants,"389,942.76","389,547.10",180.50,215.16,,,,,,,,,,"1,581.94","388,360.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002188,110000392628,"Trammo Nitrogen Products, Inc.",NORTH BEND,OH,45052,10743 BROWER ROAD,HAMILTON COUNTY,39.12,-84.80,325311,"C,V",Chemicals,"52,388.17",84.40,,"52,303.77",,,,,,,,,,84.70,,,,,,,,,,,,,,,,,"52,303.47",,,,,,,,,,,,,,,,,,,,N,N,N,
1000679,110000406267,Trenton Channel,TRENTON,MI,48183,4695 JEFFERSON AVE W,Wayne,42.12,-83.18,221112,"C,D",Power Plants,"1,536,483.83","1,524,602.40","4,346.50","7,534.93",,,,,,,,,,"20,049.12","1,516,434.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1011828,110035017638,Tres Palacios Gas Storage Facility,Markham,TX,77456,6700 FM 1468 N,MATAGORDA COUNTY,29.00,-96.14,211130,"C,W-UNSTG",Petroleum and Natural Gas Systems,"47,247.09","42,977.90","4,244.75",24.44,,,,,,,,,,"43,016.14",,,,,,,,,,,,,,,,,,,,,4230.95,,,,,,,,,,,,,,,,N,N,N,
1006185,110001473815,Trident,THREE FORKS,MT,59752,4070 TRIDENT ROAD,GALLATIN COUNTY,45.94,-111.48,327310,"C,H",Minerals,"277,001.49","276,600.30",153.25,247.94,,,,,,,,,,11.30,,,,,"276,990.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006542,110000377814,Trimble County,BEDFORD,KY,40006,487 CORN CREEK ROAD,Trimble,38.58,-85.41,221112,"C,D",Power Plants,"7,373,745.37","7,318,969.10","20,084.00","34,692.27",,,,,,,,,,"3,160.49","7,370,584.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000947,110007199735,Trinidad,TRINIDAD,TX,75163,1320 MCENTIRE,Henderson,32.13,-96.10,221112,"C,D",Power Plants,"52,695.10","52,641.40",24.50,29.20,,,,,,,,,,1.90,"52,693.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004646,110030493428,Trinity Oaks Landfill,Dallas,TX,75253,11340 C.F. Hawn FWY,DALLAS COUNTY,32.69,-96.63,562212,HH,Waste,"3,143.75",,"3,143.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,143.75",,,,N,N,N,
1004474,110043797344,Troy Area Landfill,East Troy,WI,53120,N. 7617 Highway 120,WALWORTH COUNTY,42.77,-88.42,562212,HH,Waste,"41,876.75",,"41,876.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,876.75",,,,N,N,N,
1006715,110012160197,"Troy Energy, LLC",LUCKEY,OH,43443,22379 PEMBERVILLE ROAD,Wood,41.48,-83.46,221112,"C,D",Power Plants,"228,070.72","227,836.30",106.28,128.14,,,,,,,,,,27.80,"228,042.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000864,110001634072,Tulsa,TULSA,OK,74102,3600 S ELWOOD,Tulsa,36.11,-95.99,221112,D,Power Plants,"249,274.88","249,021.70",115.50,137.68,,,,,,,,,,,"249,274.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1009828,110005553622,"Tunnel Ridge, LLC",Triadelphia,WV,26059,2596 Battle Run Road,OHIO COUNTY,40.15,-80.66,212112,FF,Other,"653,880.00",,"653,880.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"653,880.00",,,,,,N,N,N,
1010596,110039134530,Tunnell Hill Reclamation,New Lexington,OH,43764,8822 Tunnel Hill Rd.,PERRY COUNTY,39.74,-82.16,562212,"C,HH",Waste,"7,232.55",33.80,"7,198.75",,,,,,,,,,,33.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,198.75",,,,N,N,N,
1007159,110000914832,Turkey Point,HOMESTEAD,FL,33035,9700 SW 344TH ST,Miami-Dade,25.44,-80.33,221112,D,Power Plants,"1,892,154.03","1,890,222.20",879.00,"1,052.83",,,,,,,,,,,"1,892,154.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1010392,110040483884,Turkey Run Landfill,Hogansville,GA,30230,7144 Lone Oak Road,MERIWETHER COUNTY,33.16,-84.85,562212,HH,Waste,"95,640.50",,"95,640.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,640.50",,,,N,N,N,
1011271,110043274792,"Turkey Trot Landfill, LLC",Citronelle,AL,36522,2328 Mannish Ryan Rd.,WASHINGTON COUNTY,31.15,-88.17,562212,HH,Waste,"104,063.25",,"104,063.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104,063.25",,,,N,N,N,
1001682,110070081807,Twentymile Mine,Oak Creek,CO,80467,29515 Route County Road #27,ROUTT COUNTY,40.29,-107.05,212111,"C,FF",Other,"32,910.47","4,403.00","28,495.25",12.22,,,,,,,,,,"4,420.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,490.00",,,,,,N,N,N,
1006834,110033165660,Twin Landfill Corporation,Milner,CO,80487,20650 County Road 205,ROUTT COUNTY,40.48,-107.04,562212,"C,HH",Waste,"46,305.20",33.70,"46,271.50",,,,,,,,,,,33.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,271.50",,,,N,N,N,
1001070,110015666144,Twin Oaks,BREMOND,TX,76629,13065 PLANT RD,Robertson,31.09,-96.70,221112,D,Power Plants,"2,844,498.44","2,823,044.90","7,847.75","13,605.79",,,,,,,,,,,"2,844,498.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1011032,110070082110,Twin Oaks Landfill,Anderson,TX,77830,2690 SH 30,,30.53,-96.03,562212,HH,Waste,"114,687.75",,"114,687.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114,687.75",,,,N,N,N,
1003633,110000450752,Twin Rivers Pine Bluff LLC,White Hall,AR,71602,1701 Jefferson Parkway,JEFFERSON COUNTY,34.27,-92.03,322121,"AA,C",Pulp and Paper,"63,021.27","62,017.90",201.75,801.62,,,,,,,,,"187,744.90","52,851.69",,,,,,,,,,,,,,,,,,,,,,,,,,,"10,169.58",,,,,,,,,,N,N,N,
1011392,110000368815,Tyler Union,Anniston,AL,36201,1501 W. 17th St.,CALHOUN COUNTY,33.67,-85.85,331511,C,Metals,"23,354.67","23,230.00",46.00,78.67,,,,,,,,,,"23,354.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005736,110046310657,Tyonek,Offshore,AK,00000,,KENAI PENINSULA,61.08,-150.95,211130,"C,W-OFFSH",Petroleum and Natural Gas Systems,"52,216.40","47,661.80","4,524.50",30.10,,,,,,,,,,"47,126.92",,,,,,,,,,,,,,,,,,5089.48,,,,,,,,,,,,,,,,,,,N,N,N,
1007030,110000589033,"Tyson Farms Inc., River Valley Ingredients - Hanceville",HANCEVILLE,AL,35077,1170 COUNTY RD. 508,CULLMAN COUNTY,33.96,-86.81,311613,"C,II","Other,Waste","131,284.27","96,358.10","34,869.25",56.92,,,,,,,,,,"96,461.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,823.00",,,N,N,N,
1012009,110057302556,"Tyson Farms, Inc - Blountsville Processing",Blountsville,AL,35031,67240 Main St,BLOUNT COUNTY,34.06,-86.58,311615,"C,II","Other,Waste","47,811.42","7,270.70","40,536.25",4.47,,,,,,,,,,"7,278.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,532.75",,,N,N,N,
1004987,110012244197,"Tyson Farms, Inc/ Cuthbert Plant",CUTHBERT,GA,39840,82 Georgia Feed Drive,RANDOLPH COUNTY,31.77,-84.79,311613,"C,II","Other,Waste","98,412.70","78,301.60","20,067.00",44.10,,,,,,,,,,"78,382.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,030.00",,,N,N,N,
1010155,110002326698,"Tyson Foods, Inc.",Carthage,MS,39051,3865 Highway 35 North,LEAKE COUNTY,32.83,-89.53,311615,"C,II","Other,Waste","32,673.32","6,997.70","25,671.75",3.87,,,,,,,,,,"7,004.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,668.50",,,N,N,N,
1001924,110000605792,Tyson Fresh Meats,STORM LAKE,IA,50588,1009 RICHLAND,BUENA VISTA COUNTY,42.64,-95.19,311611,C,Other,"48,636.42","48,586.00",23.00,27.42,,,,,,,,,,"48,636.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001923,110000760276,Tyson Fresh Meats,LEXINGTON,NE,68850,1500 PLUM CREEK PKWY,DAWSON COUNTY,40.76,-99.74,311611,"C,II","Other,Waste","48,470.89","44,158.00","4,274.75",38.14,,,,,,,,,"3,723.90","44,222.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,248.25",,,N,N,N,
1000040,110060335301,"Tyson Fresh Meats, Inc.- Dakota City, NE",DAKOTA CITY,NE,68731,5200 Highway 35 & IBP Avenue,DAKOTA COUNTY,42.43,-96.42,311611,C,Other,"68,981.14","68,867.90",45.00,68.24,,,,,,,,,"8,207.40","68,981.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1011973,110067409833,"Tyson Poultry, Inc Broken Bow",Broken Bow,OK,74728,,MCCURTAIN COUNTY,33.96,-94.76,311615,"C,II","Other,Waste","52,733.26","9,585.90","43,142.00",5.36,,,,,,,,,,"9,595.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,137.50",,,N,N,N,
1011994,110070082157,"Tyson Poultry, Inc Clarksville",Clarksville,AR,72830,1231 South Crawford St.,JOHNSON COUNTY,35.44,-93.49,311615,II,Waste,"27,173.50",,"27,173.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,173.50",,,N,N,N,
1007915,110007909674,"Tyson Poultry, Inc., Cumming API",Cumming,GA,30041,4990 Leland Drive,FORSYTH COUNTY,34.28,-84.06,311613,"C,II","Other,Waste","67,592.29","66,460.00","1,085.50",46.79,,,,,,,,,"2,547.60","66,542.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,050.25",,,N,N,N,
1006872,110024807707,U S AIR FORCE HANSCOM AFB,HANSCOM AFB,MA,01731,"66 ABG/CE, 120 Grenier Street",MIDDLESEX COUNTY,42.47,-71.29,928110,C,Other,"27,991.35","27,952.90",15.50,22.95,,,,,,,,,,"27,991.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003440,110043787845,U S ARMY FORT BENNING MANEUVER CENTER OF EXCELLENCE,FORT BENNING,GA,31905,6650 MELOY HALL BLDG. 6,CHATTAHOOCHEE COUNTY,32.37,-84.88,928110,"C,HH",Waste,"57,892.52","26,239.80","31,589.25",63.47,,,,,,,,,,"26,329.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,562.75",,,,N,N,N,
1002309,110019252262,U S GYPSUM - OAKFIELD PLANT,OAKFIELD,NY,14125,2750 MAPLE AVE,GENESEE COUNTY,43.07,-78.30,322121,C,Pulp and Paper,"32,068.38","32,035.50",15.00,17.88,,,,,,,,,,"32,068.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004219,110000604301,U S MARINE CORPS CHERRY POINT AIR STATION,CHERRY POINT,NC,28533,"Building 4223 Access Rd., PSC Box 8006",CRAVEN COUNTY,34.90,-76.89,928110,C,Other,"45,407.67","45,340.00",26.25,41.42,,,,,,,,,,"45,407.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002862,110000423426,U S PAPER MILLS Menasha,MENASHA,WI,54952,69 WASHINGTON STREET,WINNEBAGO COUNTY,44.20,-88.45,322130,C,Pulp and Paper,"52,339.05","52,284.80",24.75,29.50,,,,,,,,,,"52,339.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005849,110043970913,U S SALT - WATKINS GLEN REFINERY,WATKINS GLEN,NY,14891,3580 SALT PT RD,SCHUYLER COUNTY,42.41,-76.89,311942,C,Other,"81,306.24","81,222.40",38.25,45.59,,,,,,,,,,"81,306.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002694,110000845925,U. S. Silica Company Ottawa Plant,Ottawa,IL,61350,701 Boyce Memorial Drive,LASALLE COUNTY,41.34,-88.88,212322,C,Other,"53,104.80","53,050.00",25.00,29.80,,,,,,,,,,"53,104.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002785,110042005022,U.S. AIR FORCE LACKLAND AFB TX,LACKLAND AFB,TX,78236,"1555 GOTT ST. 502 CES/CEIE, BUILDING 5595",BEXAR COUNTY,29.39,-98.60,928110,C,Other,"29,386.64","29,356.50",13.75,16.39,,,,,,,,,,"29,386.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002866,110027376293,U.S. AIR FORCE PLANT 4 LOCKHEED MARTIN AERONAUTICS CO,FORT WORTH,TX,76108,1 LOCKHEED BLVD,TARRANT COUNTY,32.78,-97.45,336411,C,Other,"25,497.30","25,471.00",12.00,14.30,,,,,,,,,,"25,497.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002775,110000355883,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,MARIETTA,GA,30063,86 SOUTH COBB DRIVE ZONE 0446,COBB COUNTY,33.90,-84.51,336411,C,Other,"43,517.44","43,472.50",20.50,24.44,,,,,,,,,,"43,517.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002876,110000700055,U.S. AIR FORCE ROBINS AFB GA,ROBINS AFB,GA,31098,"775 MACON STREET, BUILDING 1555",HOUSTON COUNTY,32.62,-83.58,928110,C,Other,"52,251.38","52,194.20",25.00,32.18,,,,,,,,,,"52,251.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006150,110001987958,U.S. AIR FORCE WRIGHT-PATTERSON AFB OH,WPAFB,OH,45433,1450 Littrell Road 88 CEG/CEI,GREENE COUNTY,39.81,-84.07,928110,C,Other,"87,880.97","87,789.70",41.50,49.77,,,,,,,,,,"87,880.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001890,110000368851,U.S. ARMY ANNISTON ARMY DEPOT,ANNISTON,AL,36201,7 FRANKFORD AVENUE,CALHOUN COUNTY,33.66,-85.97,928110,C,Other,"20,246.60","20,221.20",10.50,14.90,,,,,,,,,,"20,246.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005416,110006910762,U.S. ARMY GARRISON FORT KNOX,FORT KNOX,KY,40121,"125 6th Ave, STE 320",HARDIN COUNTY,37.90,-85.95,928110,C,Other,"48,267.87","48,217.70",22.75,27.42,,,,,,,,,,"48,267.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1008024,110041490678,U.S. ARMY TRAINING CENTER (ATC) & FORT JACKSON RANGES,FORT JACKSON,SC,29207,BUILDING 2563 ESSAYONS WAY,RICHLAND COUNTY,34.00,-80.95,928110,"C,HH",Waste,"45,560.76","24,365.30","21,181.75",13.71,,,,,,,,,,"24,390.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,170.25",,,,N,N,N,
1010745,110055521877,U.S. Air Force JBSA Fort Sam Houston,JBSA Fort Sam Houston,TX,78234,"2250 Engineer St. Suite 7, 502 CES/CEIE, Building 4196",BEXAR COUNTY,29.45,-98.44,928110,C,Other,"23,615.31","23,591.20",11.00,13.11,,,,,,,,,,"23,615.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1004604,110043789754,U.S. Army IMCOM and Fort Leonard Wood,Fort Leonard Wood,MO,65473,IMNE-LNW-PWEE,PULASKI COUNTY,37.73,-92.13,928110,"C,HH",Waste,"47,201.69","38,899.60","8,278.25",23.84,,,,,,,,,,"38,942.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,259.25",,,,N,N,N,
1003490,110043789763,U.S. BORAX INC.,BORON,CA,93516,14486 BORAX ROAD,KERN COUNTY,35.04,-117.70,212391,C,Other,"339,147.77","338,797.60",159.75,190.42,,,,,,,,,,"339,147.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001899,110041963168,U.S. DOE ARGONNE NATIONAL LABORATORY,LEMONT,IL,60439,9700 S CASS AVE,DUPAGE COUNTY,41.71,-87.98,541715,C,Other,"63,896.36","63,830.60",30.00,35.76,,,,,,,,,,"63,896.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003709,110000395260,U.S. DOE PORTSMOUTH GASEOUS DIFFUSION PLANT,PIKETON,OH,45661,3930 US ROUTE 23 SOUTH,PIKE COUNTY,39.01,-83.00,325180,C,Chemicals,"13,484.65","13,470.40",6.50,7.75,,,,,,,,,,"13,484.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1013042,110046299224,UC Berkeley,Berkeley,CA,94720,317 University Hall,ALAMEDA COUNTY,37.87,-122.27,611310,C,Other,"131,013.51","130,878.70",61.50,73.31,,,,,,,,,,"131,013.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002271,110012428266,UC DAVIS MEDICAL CENTER,SACRAMENTO,CA,95817,2315 STOCKTON BOULEVARD,SACRAMENTO COUNTY,38.55,-121.46,622110,C,Other,"60,847.17","60,784.70",28.50,33.97,,,,,,,,,,"60,847.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002967,110007175154,UCC SEADRIFT OPERATIONS,SEADRIFT,TX,77983,7501 HIGHWAY 185 NORTH,CALHOUN COUNTY,28.51,-96.77,325199,"C,TT,X","Chemicals,Waste","713,831.24","711,826.30","1,727.50",277.44,,,,,,,,,,"494,956.99",,,,,,,,,,,,,,,,,,,,,,,,"217,379.50",,,,,,,,,,,,"1,494.75",N,N,N,
1000272,110000745114,UCC South Charleston Plant,SOUTH CHARLESTON,WV,25303,MACCORKLE AVE,Kanawha,38.37,-81.68,325199,C,Chemicals,"89,106.56","89,014.50",42.00,50.06,,,,,,,,,,"89,106.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
